9.843800000000000328e-01,1.370300000000000074e+00,1.000000000000000000e+00,9.004900000000000126e-01,9.999900000000000455e-01
7.507099999999999884e-01,5.031699999999999839e+00,1.342000000000000094e-03,9.344900000000000428e-01,4.143899999999999806e-01
9.675400000000000666e-02,3.573599999999999888e+00,2.517599999999999838e-01,9.996899999999999675e-01,9.983199999999999852e-01
5.546799999999999509e-01,1.216600000000000037e+01,6.737199999999999855e-01,4.220099999999999962e-01,3.913400000000000212e-01
6.721200000000000507e-01,4.052999999999999936e+00,1.301899999999999932e-03,9.256400000000000183e-01,3.885500000000000065e-01
7.460999999999999854e-01,4.372099999999999653e+00,3.081900000000000195e-01,5.517199999999999882e-01,3.063400000000000012e-01
4.333600000000000230e-01,5.083099999999999952e+00,4.893799999999999817e-01,9.018500000000000405e-01,1.997500000000000109e-01
5.965000000000000302e-01,4.360500000000000043e+00,6.840899999999999759e-01,8.911000000000000032e-01,2.472000000000000031e-01
5.553899999999999809e-02,5.215799999999999770e+00,5.300300000000000194e-04,1.253799999999999915e-01,2.036799999999999999e-01
7.355399999999999716e-01,4.088199999999999612e+00,4.304499999999999993e-01,5.763599999999999834e-01,2.617700000000000027e-01
3.471899999999999986e-01,4.484499999999999709e+00,1.157799999999999940e-01,9.357699999999999907e-01,4.907500000000000195e-01
4.924600000000000088e-01,5.054299999999999571e+00,7.749800000000000022e-01,8.891700000000000159e-01,8.837599999999999900e-01
4.080400000000000138e-01,3.724600000000000133e+00,9.988599999999999701e-01,8.822600000000000442e-01,8.300499999999999545e-01
2.889900000000000246e-01,4.398299999999999876e+00,7.052599999999999980e-01,6.742000000000000215e-01,2.460100000000000064e-01
6.031999999999999584e-01,5.081100000000000172e+00,5.710800000000000320e-01,9.149199999999999555e-01,2.171500000000000097e-01
4.776799999999999935e-01,4.302100000000000257e+00,7.115399999999999503e-01,5.363999999999999879e-01,5.448300000000000365e-01
4.961099999999999954e-01,5.089299999999999713e+00,3.312999999999999834e-01,9.218899999999999872e-01,4.002200000000000202e-01
9.794699999999999518e-01,5.105100000000000193e+00,2.424600000000000088e-01,9.583700000000000552e-01,1.904299999999999882e-01
6.119099999999999540e-01,3.481700000000000017e+00,1.299399999999999999e-01,9.023999999999999799e-01,3.171999999999999820e-01
8.593600000000000128e-01,4.921700000000000408e+00,1.325999999999999922e-03,9.365400000000000391e-01,1.057000000000000023e-01
6.975900000000000156e-02,3.029900000000000038e+00,1.772499999999999909e-01,3.154899999999999927e-01,1.000000000000000000e+00
9.646599999999999620e-01,5.107999999999999652e+00,3.492799999999999794e-01,9.565700000000000314e-01,2.135499999999999898e-01
2.132199999999999929e-01,4.776399999999999757e+00,4.770099999999999896e-01,4.824800000000000200e-01,3.128099999999999770e-01
8.209100000000000286e-01,2.266399999999999970e+00,6.601799999999999891e-01,9.998000000000000220e-01,6.316899999999999737e-01
6.877499999999999725e-01,3.614199999999999857e+00,5.741100000000000092e-01,9.118600000000000039e-01,6.936700000000000088e-01
4.251900000000000124e-01,3.645300000000000207e+00,6.331299999999999706e-01,9.413799999999999946e-01,8.969399999999999595e-01
6.731500000000000261e-01,3.783700000000000063e+00,8.931100000000000150e-02,5.794500000000000206e-01,5.722099999999999964e-01
5.676099999999999479e-01,4.855199999999999960e+00,1.336699999999999911e-03,9.269100000000000117e-01,3.812099999999999933e-01
7.500499999999999945e-01,4.664100000000000357e+00,2.394999999999999907e-01,4.408599999999999741e-01,8.892999999999999516e-02
9.317699999999999871e-01,1.454499999999999904e+00,9.001599999999999602e-01,1.000000000000000000e+00,2.421399999999999941e-01
1.000000000000000000e+00,1.049200000000000088e+01,1.000000000000000000e+00,1.834600000000000033e-03,9.998700000000000365e-01
3.870100000000000207e-01,4.432299999999999685e+00,3.685499999999999974e-03,4.990800000000000236e-01,3.719299999999999828e-01
5.355299999999999505e-01,3.411999999999999922e+00,1.136899999999999994e-01,6.579500000000000348e-01,1.824699999999999933e-01
9.889900000000000357e-01,2.148799999999999955e+01,1.000000000000000000e+00,3.210000000000000081e-37,4.929999999999999817e-27
6.035800000000000054e-01,5.078999999999999737e+00,6.807400000000000118e-01,9.407400000000000206e-01,2.088700000000000001e-01
3.809299999999999908e-01,7.533900000000000041e+00,1.793099999999999946e-03,8.778700000000000392e-01,1.452900000000000025e-01
1.000000000000000000e+00,6.951699999999999546e-01,3.240000000000000054e-21,8.389999999999999680e-01,9.996800000000000130e-01
5.674500000000000099e-01,2.141600000000000037e+01,7.004000000000000226e-01,3.404400000000000204e-01,5.750800000000000356e-01
5.749900000000000011e-01,4.761199999999999655e+00,1.000000000000000000e+00,1.189999999999999985e-17,3.770000000000000123e-16
4.716600000000000237e-01,3.544900000000000162e+00,8.321399999999999847e-04,9.132599999999999607e-01,4.716099999999999737e-01
7.502600000000000380e-01,5.099599999999999689e+00,1.202899999999999976e-02,9.288300000000000445e-01,1.272600000000000120e-01
3.773199999999999887e-01,2.913199999999999790e+00,6.359599999999999975e-02,6.867499999999999716e-01,7.172899999999999832e-01
2.627399999999999736e-01,5.065299999999999692e+00,9.458099999999999841e-02,9.382700000000000484e-01,6.056000000000000272e-01
4.911300000000000110e-01,3.572999999999999954e+00,4.601799999999999780e-01,6.439300000000000024e-01,2.653200000000000003e-01
5.554999999999999938e-01,4.620300000000000296e+00,9.244700000000000140e-01,9.471500000000000474e-01,1.025400000000000061e-01
4.693800000000000194e-01,4.911599999999999966e+00,1.292200000000000015e-01,6.307500000000000329e-01,5.852600000000000025e-01
5.305599999999999900e-02,2.673399999999999999e+00,9.184299999999999409e-02,9.419100000000000129e-04,3.000000000000000076e-06
7.239999999999999769e-01,4.811799999999999855e+00,2.397299999999999986e-01,5.728199999999999958e-01,2.885400000000000187e-01
7.732200000000000184e-01,5.099999999999999645e+00,1.048700000000000049e-01,9.368300000000000516e-01,6.196599999999999886e-01
7.006799999999999695e-01,5.017100000000000115e+00,1.579599999999999893e-01,6.622000000000000108e-01,1.930900000000000116e-01
6.361799999999999677e-01,5.098200000000000287e+00,3.254799999999999915e-01,9.573899999999999633e-01,1.311299999999999966e-01
7.462100000000000399e-01,4.358600000000000030e+00,1.481099999999999917e-01,5.028799999999999937e-01,6.236800000000000122e-01
9.749700000000000033e-01,3.207199999999999829e+00,6.299500000000000099e-01,9.994199999999999751e-01,7.346000000000000307e-01
5.544099999999999584e-01,4.235800000000000232e+00,8.690399999999999601e-04,9.275200000000000111e-01,5.952499999999999458e-01
5.928900000000000142e-02,9.529300000000000548e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.519400000000000528e-01,4.427800000000000402e+00,2.123299999999999910e-01,5.718299999999999494e-01,6.115399999999999725e-01
7.667699999999999516e-01,4.698699999999999655e+00,5.252300000000000024e-02,3.187200000000000033e-01,6.315300000000000358e-01
7.824799999999999534e-01,4.889400000000000190e+00,1.574399999999999966e-01,4.757100000000000217e-01,1.787100000000000077e-01
6.430299999999999905e-01,4.936600000000000321e+00,1.909099999999999964e-01,5.663700000000000401e-01,4.233899999999999886e-01
4.336699999999999999e-01,6.175899999999999723e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.355600000000000138e-01,8.685100000000000264e+00,2.074000000000000010e-01,4.886499999999999733e-01,5.928900000000000281e-01
6.883500000000000174e-01,4.405999999999999694e+00,1.312999999999999931e-03,9.216400000000000148e-01,1.143099999999999949e-01
5.267800000000000260e-01,5.251100000000000101e+00,3.580000000000000029e-06,5.167199999999999571e-01,2.971199999999999952e-01
2.704900000000000099e-03,2.148799999999999955e+01,1.568799999999999917e-01,5.290000000000000368e-15,1.613799999999999957e-01
3.215100000000000180e-01,4.600100000000000300e+00,8.271899999999999809e-01,9.470699999999999674e-01,4.575199999999999823e-01
5.803899999999999615e-01,3.873899999999999899e+00,4.683899999999999730e-01,9.399600000000000177e-01,3.116800000000000126e-01
7.830099999999999838e-01,4.922500000000000320e+00,9.997799999999999743e-02,6.601200000000000401e-01,4.854899999999999771e-01
2.369199999999999917e-01,9.032999999999999474e+00,6.457899999999999752e-01,9.508299999999999530e-01,5.086600000000000010e-01
6.532900000000000373e-01,3.245600000000000041e+00,1.559699999999999975e-01,9.326600000000000446e-01,5.937599999999999545e-01
3.074799999999999756e-01,5.061300000000000132e+00,6.542599999999999527e-01,8.981700000000000239e-01,8.884999999999999565e-01
3.019999999999999907e-01,3.033799999999999830e+00,4.351400000000000268e-01,9.990200000000000191e-01,3.751399999999999735e-01
7.861900000000000555e-01,4.807500000000000107e+00,5.607999999999999791e-02,4.611899999999999888e-01,2.335599999999999898e-01
3.634200000000000208e-01,3.605100000000000193e+00,4.330700000000000105e-01,9.987500000000000266e-01,2.020399999999999974e-01
3.953599999999999892e-01,4.400800000000000267e+00,1.035800000000000054e-01,9.403000000000000247e-01,5.853500000000000369e-01
1.691799999999999901e-02,4.887500000000000178e+00,3.373499999999999832e-01,3.748400000000000343e-02,8.862499999999999822e-01
3.629700000000000149e-01,4.500099999999999767e+00,4.574900000000000078e-01,6.403499999999999748e-01,1.895799999999999985e-01
6.950899999999999856e-01,4.371199999999999974e+00,3.197699999999999987e-01,6.117500000000000160e-01,1.404900000000000038e-01
3.607400000000000051e-01,4.026600000000000179e+00,4.556200000000000250e-01,5.958999999999999853e-01,2.740400000000000058e-01
4.241800000000000015e-01,2.921499999999999986e+00,1.710699999999999894e-03,9.999900000000000455e-01,5.924099999999999921e-01
8.545300000000000118e-01,5.541800000000000059e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.545499999999999929e-01
