9.858599999999999586e-01,1.369899999999999896e+00,8.989200000000000523e-01
4.406200000000000117e-01,1.226499999999999924e+00,8.356099999999999639e-01
5.810799999999999993e-02,3.052599999999999980e+00,1.000000000000000000e+00
4.220599999999999907e-01,1.213500000000000023e+00,9.985000000000000542e-01
3.826300000000000257e-01,1.209200000000000053e+00,9.985000000000000542e-01
4.527499999999999858e-01,1.225100000000000078e+00,8.322300000000000253e-01
7.418000000000000149e-01,1.152800000000000047e+00,9.795700000000000518e-01
7.793299999999999672e-01,1.148800000000000043e+00,9.639600000000000390e-01
9.524900000000000033e-02,2.148000000000000043e+01,-1.877500000000000100e-04
6.138900000000000468e-01,1.207600000000000007e+00,8.697399999999999576e-01
5.303799999999999626e-01,1.208900000000000086e+00,8.986800000000000344e-01
6.050100000000000477e-01,1.187500000000000000e+00,9.963499999999999579e-01
7.877199999999999758e-01,1.150099999999999900e+00,9.572300000000000253e-01
1.008600000000000052e-01,4.921499999999999986e+00,9.973600000000000243e-01
7.151199999999999779e-01,1.163399999999999990e+00,9.719900000000000206e-01
2.948299999999999810e-01,1.228499999999999925e+00,8.384000000000000341e-01
6.380299999999999860e-01,1.198600000000000110e+00,8.859000000000000208e-01
7.354399999999999826e-01,1.153399999999999981e+00,9.896200000000000552e-01
6.271499999999999853e-01,1.654199999999999893e+00,9.971100000000000518e-01
5.067800000000000082e-01,1.200599999999999890e+00,9.938799999999999857e-01
1.576299999999999923e-02,3.272499999999999964e+00,9.999900000000000455e-01
7.175799999999999956e-01,1.166299999999999892e+00,9.643699999999999495e-01
6.044100000000000028e-01,1.207699999999999996e+00,8.766300000000000203e-01
8.171000000000000485e-01,1.663899999999999935e+00,9.423000000000000265e-01
9.128699999999999593e-01,1.199000000000000066e+00,9.962800000000000544e-01
6.777900000000000036e-01,1.170600000000000085e+00,9.875800000000000134e-01
6.513299999999999645e-01,1.173100000000000032e+00,9.979999999999999982e-01
2.557499999999999774e-01,1.224399999999999933e+00,9.964199999999999724e-01
4.924799999999999733e-01,1.220099999999999962e+00,8.904600000000000293e-01
7.703900000000000192e-01,1.445699999999999985e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.148799999999999955e+01,8.987700000000000159e-04
1.427299999999999958e-01,2.948500000000000121e+00,9.976099999999999968e-01
2.896199999999999886e-01,1.239400000000000057e+00,9.616099999999999648e-01
1.000000000000000000e+00,1.897400000000000020e+01,3.800000000000000003e-27
7.742700000000000138e-01,1.149399999999999977e+00,9.662800000000000278e-01
2.395899999999999974e-01,1.250799999999999912e+00,9.425000000000000044e-01
1.650300000000000100e-01,1.014399999999999968e+00,1.000000000000000000e+00
4.885700000000000043e-01,1.216299999999999937e+00,9.111500000000000155e-01
7.909500000000000419e-01,2.148799999999999955e+01,7.160000000000000390e-26
1.832999999999999907e-01,1.222399999999999931e+00,9.826399999999999579e-01
4.970700000000000118e-01,1.214299999999999935e+00,9.115499999999999714e-01
8.570099999999999940e-02,3.421899999999999942e+00,9.975000000000000533e-01
4.635900000000000021e-01,1.221999999999999975e+00,9.075699999999999878e-01
5.962399999999999922e-01,1.208900000000000086e+00,8.773600000000000287e-01
5.558400000000000007e-01,1.208299999999999930e+00,9.043999999999999817e-01
4.450399999999999912e-01,1.225500000000000034e+00,8.379400000000000182e-01
8.961600000000000121e-02,6.224199999999999733e+00,1.590000000000000062e-19
4.507099999999999995e-01,1.225200000000000067e+00,9.031299999999999883e-01
4.465399999999999925e-01,1.223999999999999977e+00,9.116699999999999804e-01
7.016900000000000359e-01,1.166299999999999892e+00,9.775300000000000100e-01
7.284800000000000164e-01,1.153999999999999915e+00,9.945800000000000196e-01
3.235500000000000043e-01,1.221899999999999986e+00,8.408099999999999463e-01
8.423899999999999721e-01,1.145899999999999919e+00,9.235299999999999621e-01
3.308800000000000074e-01,1.221100000000000074e+00,9.985000000000000542e-01
5.679200000000000220e-02,1.000000000000000000e+00,1.000000000000000000e+00
5.251900000000000457e-01,1.207000000000000073e+00,9.121299999999999963e-01
4.506999999999999895e-01,1.222900000000000098e+00,9.134100000000000552e-01
6.216500000000000359e-01,1.178399999999999892e+00,9.979999999999999982e-01
5.141900000000000359e-01,1.211799999999999988e+00,9.045400000000000107e-01
1.371300000000000019e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.014400000000000190e-01,1.207000000000000073e+00,9.985000000000000542e-01
4.245499999999999829e-01,1.212099999999999955e+00,9.985000000000000542e-01
4.633800000000000141e-01,1.223000000000000087e+00,9.032999999999999918e-01
3.537099999999999966e-02,1.413100000000000023e+00,2.759999999999999899e-08
7.010899999999999910e-01,1.172299999999999898e+00,9.661800000000000388e-01
7.341499999999999693e-01,1.159000000000000030e+00,9.822199999999999820e-01
3.679000000000000048e-01,1.206800000000000095e+00,9.985000000000000542e-01
2.948200000000000265e-01,1.224299999999999944e+00,9.985000000000000542e-01
6.344300000000000495e-01,1.179100000000000037e+00,9.979999999999999982e-01
5.758999999999999675e-01,1.206900000000000084e+00,8.985199999999999854e-01
6.108200000000000296e-01,1.183599999999999985e+00,9.979999999999999982e-01
5.446800000000000530e-01,1.203999999999999959e+00,9.012900000000000356e-01
1.796800000000000064e-01,1.863899999999999890e+00,9.976099999999999968e-01
5.062499999999999778e-01,1.212699999999999889e+00,9.091000000000000192e-01
6.002499999999999503e-01,1.000000000000000000e+00,2.244700000000000029e-01
4.916499999999999759e-01,1.226399999999999935e+00,8.581699999999999884e-01
4.552200000000000135e-01,1.206499999999999906e+00,9.985000000000000542e-01
2.721799999999999775e-01,1.549900000000000055e+00,9.976099999999999968e-01
1.515700000000000103e-01,2.930099999999999927e+00,1.000000000000000000e+00
5.435999999999999721e-01,1.000000000000000000e+00,1.000000000000000000e+00
