9.440699999999999648e-01,1.352000000000000091e+00,1.000000000000000000e+00
4.499400000000000066e-01,8.787399999999999878e+00,3.706499999999999795e-01
9.670399999999999829e-02,3.573999999999999844e+00,2.516300000000000203e-01
6.016200000000000436e-01,6.288700000000000401e+00,2.111599999999999866e-01
6.484400000000000164e-01,3.439900000000000180e+00,3.813299999999999936e-03
4.852400000000000047e-01,3.866499999999999826e+00,4.595400000000000040e-01
9.903300000000000436e-01,3.430299999999999905e+00,4.516499999999999959e-01
5.777799999999999603e-01,3.571099999999999941e+00,4.603900000000000214e-01
1.824200000000000127e-02,2.139099999999999824e+01,3.291000000000000175e-02
5.845200000000000395e-01,3.493399999999999839e+00,4.603200000000000069e-01
6.029400000000000315e-01,3.870400000000000063e+00,5.541899999999999604e-01
4.236599999999999810e-01,3.948999999999999844e+00,4.833500000000000019e-01
6.079599999999999449e-01,2.978000000000000203e+00,7.540200000000000236e-01
5.275499999999999634e-01,2.474800000000000111e+00,2.696099999999999886e-03
9.395200000000000218e-01,3.438099999999999934e+00,5.208300000000000152e-01
3.518299999999999761e-01,2.910600000000000076e+00,2.923799999999999732e-01
2.708499999999999797e-01,6.444300000000000139e+00,4.509600000000000275e-01
2.493700000000000083e-01,4.381499999999999950e+00,8.509100000000000552e-01
4.325200000000000156e-01,2.565399999999999903e+00,8.832399999999999973e-02
8.236400000000000388e-01,3.451799999999999979e+00,1.759799999999999975e-01
3.241800000000000237e-02,3.508500000000000174e+00,1.753599999999999881e-01
9.718200000000000172e-01,3.436399999999999899e+00,3.962600000000000011e-01
4.659200000000000008e-01,3.897899999999999920e+00,4.596399999999999930e-01
7.795400000000000107e-01,2.358900000000000219e+00,6.612099999999999644e-01
9.988200000000000411e-01,2.915900000000000158e+00,3.351999999999999980e-01
2.557499999999999774e-01,5.404899999999999594e+00,2.427700000000000136e-01
5.719600000000000239e-01,2.953699999999999992e+00,4.579299999999999690e-03
3.520400000000000196e-01,6.272499999999999964e+00,1.616900000000000004e-01
6.732500000000000151e-01,3.820800000000000196e+00,3.261299999999999755e-01
9.083200000000000163e-01,1.462399999999999922e+00,7.803700000000000081e-01
3.486199999999999716e-02,8.346099999999999353e-02,9.865899999999999670e-01
